timestamp,memory_used_mb,memory_total_mb,utilization_pct
0.5014693737030029,678,16376,4.140205178309722
0.6769964694976807,682,16376,4.164631167562286
0.7602791786193848,904,16376,5.5202735710796285
0.8352880477905273,904,16376,5.5202735710796285
0.8942298889160156,904,16376,5.5202735710796285
0.9522509574890137,904,16376,5.5202735710796285
1.0104436874389648,904,16376,5.5202735710796285
1.067596673965454,904,16376,5.5202735710796285
1.1235840320587158,904,16376,5.5202735710796285
1.1799030303955078,904,16376,5.5202735710796285
1.2362709045410156,904,16376,5.5202735710796285
1.2950222492218018,904,16376,5.5202735710796285
1.3634943962097168,904,16376,5.5202735710796285
1.4250609874725342,904,16376,5.5202735710796285
1.4925520420074463,904,16376,5.5202735710796285
1.5558974742889404,904,16376,5.5202735710796285
1.6147351264953613,904,16376,5.5202735710796285
1.6724483966827393,904,16376,5.5202735710796285
1.7318475246429443,904,16376,5.5202735710796285
1.794959545135498,904,16376,5.5202735710796285
1.859459638595581,904,16376,5.5202735710796285
1.9186034202575684,904,16376,5.5202735710796285
1.976083755493164,904,16376,5.5202735710796285
2.0346362590789795,904,16376,5.5202735710796285
2.0933666229248047,904,16376,5.5202735710796285
2.1542646884918213,904,16376,5.5202735710796285
2.212890386581421,904,16376,5.5202735710796285
2.269747734069824,904,16376,5.5202735710796285
2.332864284515381,904,16376,5.5202735710796285
2.3955883979797363,904,16376,5.5202735710796285
2.468827486038208,904,16376,5.5202735710796285
2.5349771976470947,904,16376,5.5202735710796285
2.6007916927337646,904,16376,5.5202735710796285
2.665975332260132,904,16376,5.5202735710796285
2.72861647605896,904,16376,5.5202735710796285
2.794322967529297,904,16376,5.5202735710796285
2.860238552093506,904,16376,5.5202735710796285
2.928297519683838,904,16376,5.5202735710796285
2.9907946586608887,904,16376,5.5202735710796285
3.053135871887207,904,16376,5.5202735710796285
3.1114015579223633,904,16376,5.5202735710796285
3.1737141609191895,904,16376,5.5202735710796285
3.2392914295196533,904,16376,5.5202735710796285
3.3087666034698486,904,16376,5.5202735710796285
3.374964475631714,904,16376,5.5202735710796285
3.4449594020843506,904,16376,5.5202735710796285
3.5060737133026123,904,16376,5.5202735710796285
3.5655407905578613,904,16376,5.5202735710796285
3.6256139278411865,904,16376,5.5202735710796285
3.682018518447876,904,16376,5.5202735710796285
3.7388432025909424,904,16376,5.5202735710796285
3.7968316078186035,904,16376,5.5202735710796285
3.854310989379883,904,16376,5.5202735710796285
3.9110045433044434,904,16376,5.5202735710796285
3.9687724113464355,904,16376,5.5202735710796285
4.028066873550415,904,16376,5.5202735710796285
4.0860981941223145,904,16376,5.5202735710796285
4.143387794494629,904,16376,5.5202735710796285
4.201853036880493,904,16376,5.5202735710796285
4.260840177536011,904,16376,5.5202735710796285
4.324756860733032,904,16376,5.5202735710796285
4.386417627334595,904,16376,5.5202735710796285
4.447575569152832,904,16376,5.5202735710796285
4.509021520614624,904,16376,5.5202735710796285
4.572825908660889,904,16376,5.5202735710796285
4.641404151916504,904,16376,5.5202735710796285
4.705905199050903,904,16376,5.5202735710796285
4.768991231918335,904,16376,5.5202735710796285
4.830384731292725,904,16376,5.5202735710796285
4.8918139934539795,904,16376,5.5202735710796285
4.952030897140503,904,16376,5.5202735710796285
5.014728307723999,904,16376,5.5202735710796285
5.079587459564209,904,16376,5.5202735710796285
5.1449151039123535,904,16376,5.5202735710796285
5.219623327255249,904,16376,5.5202735710796285
5.292754650115967,904,16376,5.5202735710796285
5.36422324180603,904,16376,5.5202735710796285
5.436171770095825,904,16376,5.5202735710796285
5.5091307163238525,904,16376,5.5202735710796285
5.577755451202393,904,16376,5.5202735710796285
5.646651983261108,904,16376,5.5202735710796285
5.7119433879852295,904,16376,5.5202735710796285
5.780235528945923,904,16376,5.5202735710796285
5.850653409957886,904,16376,5.5202735710796285
5.919556617736816,904,16376,5.5202735710796285
5.99079966545105,904,16376,5.5202735710796285
6.057777166366577,904,16376,5.5202735710796285
6.124499559402466,904,16376,5.5202735710796285
6.191130876541138,904,16376,5.5202735710796285
6.25510048866272,904,16376,5.5202735710796285
6.324559450149536,904,16376,5.5202735710796285
6.399706840515137,904,16376,5.5202735710796285
6.4698805809021,904,16376,5.5202735710796285
6.536178827285767,904,16376,5.5202735710796285
6.600887298583984,904,16376,5.5202735710796285
6.662763595581055,904,16376,5.5202735710796285
6.725200653076172,904,16376,5.5202735710796285
6.785664081573486,904,16376,5.5202735710796285
6.84541916847229,904,16376,5.5202735710796285
6.907395839691162,904,16376,5.5202735710796285
6.969593048095703,904,16376,5.5202735710796285
7.036327838897705,904,16376,5.5202735710796285
7.096969842910767,904,16376,5.5202735710796285
7.163630247116089,904,16376,5.5202735710796285
7.254528522491455,904,16376,5.5202735710796285
7.319531440734863,904,16376,5.5202735710796285
7.385697603225708,904,16376,5.5202735710796285
7.4729790687561035,904,16376,5.5202735710796285
7.535561800003052,904,16376,5.5202735710796285
7.598264455795288,904,16376,5.5202735710796285
7.670143365859985,904,16376,5.5202735710796285
7.728809595108032,904,16376,5.5202735710796285
7.791879177093506,904,16376,5.5202735710796285
7.867160797119141,904,16376,5.5202735710796285
7.930018424987793,904,16376,5.5202735710796285
8.003355979919434,904,16376,5.5202735710796285
8.065750360488892,904,16376,5.5202735710796285
8.128110885620117,904,16376,5.5202735710796285
8.202409505844116,904,16376,5.5202735710796285
8.269264698028564,904,16376,5.5202735710796285
8.32895803451538,904,16376,5.5202735710796285
8.388277292251587,904,16376,5.5202735710796285
8.463442325592041,904,16376,5.5202735710796285
8.540748119354248,904,16376,5.5202735710796285
8.606409788131714,904,16376,5.5202735710796285
8.675562620162964,904,16376,5.5202735710796285
8.737290859222412,904,16376,5.5202735710796285
8.800934314727783,904,16376,5.5202735710796285
8.86648178100586,904,16376,5.5202735710796285
8.93681526184082,904,16376,5.5202735710796285
9.008185625076294,904,16376,5.5202735710796285
9.081686973571777,904,16376,5.5202735710796285
9.141392469406128,904,16376,5.5202735710796285
9.203453540802002,904,16376,5.5202735710796285
9.265726804733276,904,16376,5.5202735710796285
9.334001064300537,904,16376,5.5202735710796285
9.401275396347046,904,16376,5.5202735710796285
9.475374937057495,904,16376,5.5202735710796285
9.550682067871094,904,16376,5.5202735710796285
9.622866153717041,904,16376,5.5202735710796285
9.695053339004517,904,16376,5.5202735710796285
9.765707015991211,904,16376,5.5202735710796285
9.82800841331482,904,16376,5.5202735710796285
9.886817693710327,904,16376,5.5202735710796285
9.94780421257019,904,16376,5.5202735710796285
10.006840944290161,904,16376,5.5202735710796285
10.068190336227417,904,16376,5.5202735710796285
10.131540536880493,904,16376,5.5202735710796285
10.198027610778809,904,16376,5.5202735710796285
10.266374826431274,904,16376,5.5202735710796285
10.334343433380127,904,16376,5.5202735710796285
10.402060508728027,904,16376,5.5202735710796285
10.470098495483398,904,16376,5.5202735710796285
10.537944555282593,904,16376,5.5202735710796285
10.6294686794281,904,16376,5.5202735710796285
10.701046228408813,904,16376,5.5202735710796285
10.777280569076538,904,16376,5.5202735710796285
10.852112531661987,904,16376,5.5202735710796285
10.914645671844482,904,16376,5.5202735710796285
10.981906652450562,904,16376,5.5202735710796285
