timestamp,memory_used_mb,memory_total_mb,utilization_pct
0.4480767250061035,354,16376,2.1617000488519786
0.5542144775390625,362,16376,2.210552027357108
0.6148335933685303,364,16376,2.22276502198339
0.7052912712097168,370,16376,2.2594040058622373
0.7624814510345459,590,16376,3.6028334147532974
0.8760552406311035,590,16376,3.6028334147532974
0.9365301132202148,590,16376,3.6028334147532974
0.9952001571655273,590,16376,3.6028334147532974
1.0590589046478271,590,16376,3.6028334147532974
1.1208784580230713,598,16376,3.651685393258427
1.1947822570800781,599,16376,3.6577918905715685
1.2896311283111572,599,16376,3.6577918905715685
1.3737270832061768,849,16376,5.184416218856864
1.4299986362457275,911,16376,5.563019052271617
1.4873254299163818,971,16376,5.929408891060088
1.5435245037078857,1069,16376,6.527845627747923
1.5975112915039062,1089,16376,6.649975574010747
1.6504032611846924,1169,16376,7.138495359062041
1.7039108276367188,1229,16376,7.504885197850513
1.7579083442687988,1357,16376,8.286516853932584
1.8127546310424805,1359,16376,8.298729848558867
1.8701140880584717,1435,16376,8.762823644357596
1.9231159687042236,1511,16376,9.226917440156326
1.9773797988891602,1575,16376,9.617733268197362
2.0325136184692383,1643,16376,10.032975085490962
2.086198568344116,1715,16376,10.472642892037127
2.1379148960113525,1771,16376,10.814606741573034
2.190844774246216,1847,16376,11.278700537371764
2.244727611541748,1911,16376,11.669516365412798
2.2981832027435303,1979,16376,12.0847581827064
2.3511803150177,2051,16376,12.524425989252567
2.406123161315918,2127,16376,12.988519785051295
2.4627418518066406,2201,16376,13.440400586223742
2.516343832015991,2275,16376,13.89228138739619
2.5708415508270264,2333,16376,14.246458231558378
2.6239585876464844,2415,16376,14.747191011235955
2.6766865253448486,2463,16376,15.040302882266731
2.731414318084717,2537,16376,15.492183683439178
2.787937641143799,2611,16376,15.944064484611628
2.8438682556152344,2687,16376,16.408158280410355
2.8980047702789307,2751,16376,16.798974108451393
2.951202154159546,2837,16376,17.324132877381533
3.0058553218841553,2919,16376,17.82486565705911
3.0595412254333496,2967,16376,18.117977528089888
3.1147027015686035,3041,16376,18.569858329262335
3.169281482696533,3115,16376,19.021739130434785
3.2246668338775635,3191,16376,19.485832926233513
3.285202980041504,3255,16376,19.876648754274548
3.339792251586914,3323,16376,20.29189057156815
3.3925187587738037,3395,16376,20.731558378114315
3.4477670192718506,3471,16376,21.195652173913043
3.5007808208465576,3545,16376,21.64753297508549
3.5539259910583496,3619,16376,22.09941377625794
3.6076853275299072,3677,16376,22.453590620420126
3.6632931232452393,3768,16376,23.009281875915974
3.7346324920654297,3854,16376,23.534440644846118
3.846388816833496,3936,16376,24.03517342452369
3.9195942878723145,4230,16376,25.830483634587203
3.9802799224853516,4284,16376,26.160234489496826
4.0397868156433105,4330,16376,26.44113336590132
4.105557680130005,4378,16376,26.734245236932097
4.169144868850708,4434,16376,27.076209086468
4.229224681854248,4470,16376,27.29604298974109
4.290027379989624,4526,16376,27.63800683927699
4.350571393966675,4584,16376,27.99218368343918
4.419186353683472,4640,16376,28.334147532975084
4.484738111495972,4696,16376,28.676111382510992
4.550334692001343,4736,16376,28.920371275036636
4.6127002239227295,4790,16376,29.250122129946266
4.672585725784302,4836,16376,29.531021006350755
4.732522964477539,4884,16376,29.824132877381533
4.7932374477386475,4940,16376,30.16609672691744
4.852581739425659,4976,16376,30.385930630190522
4.911503076553345,5032,16376,30.72789447972643
4.970069169998169,5072,16376,30.972154372252074
5.028719663619995,5126,16376,31.301905227161704
5.08863091468811,5172,16376,31.582804103566193
5.147843599319458,5496,16376,33.56130923302394
5.2108495235443115,6016,16376,36.73668783585735
5.278210163116455,6604,16376,40.32730825598437
5.348598480224609,7158,16376,43.710307767464585
5.412273406982422,7224,16376,44.1133365901319
5.470585823059082,7300,16376,44.577430385930626
5.584993124008179,7422,16376,45.32242305813385
5.647297620773315,7436,16376,45.40791402051783
5.705333948135376,7518,16376,45.908646800195406
5.763891220092773,7600,16376,46.40937957987298
5.821824073791504,7682,16376,46.91011235955056
5.884100914001465,7764,16376,47.41084513922814
5.947694301605225,7846,16376,47.91157791890572
6.0050599575042725,7928,16376,48.4123106985833
6.06251335144043,7990,16376,48.79091353199805
6.119454383850098,8072,16376,49.29164631167563
6.176046133041382,8140,16376,49.706888128969226
6.233392000198364,8222,16376,50.2076209086468
6.297815561294556,8290,16376,50.6228627259404
6.363338947296143,8372,16376,51.12359550561798
6.4282331466674805,8434,16376,51.50219833903273
6.494219779968262,8502,16376,51.917440156326336
6.562797546386719,8584,16376,52.418172936003906
6.628499507904053,8646,16376,52.79677576941866
6.692450523376465,8728,16376,53.29750854909624
6.774105548858643,8730,16376,53.309721543722524
6.843320846557617,8766,16376,53.5295554469956
6.906309366226196,8796,16376,53.71275036638984
6.969243049621582,8796,16376,53.71275036638984
7.033885717391968,8798,16376,53.72496336101612
7.100945472717285,8804,16376,53.76160234489497
7.164983510971069,8804,16376,53.76160234489497
7.231472492218018,8838,16376,53.96922325354176
7.294541358947754,8838,16376,53.96922325354176
7.355875253677368,8838,16376,53.96922325354176
7.4154767990112305,8838,16376,53.96922325354176
