timestamp,memory_used_mb_cpu,memory_total_mb_cpu,utilization_pct_cpu
1.1663849353790283,4650,191893,2.4232254433460314
1.2557532787322998,4647,191893,2.4216620720922597
1.3627784252166748,4658,191893,2.427394433356089
1.4826345443725586,4691,191893,2.444591517147577
1.5793054103851318,4708,191893,2.4534506209189497
1.6378059387207031,4743,191893,2.471689952212952
1.7199323177337646,4779,191893,2.4904504072582117
1.8138647079467773,4802,191893,2.502436253537127
1.871649980545044,4839,191893,2.5217178323336444
1.9754478931427002,4870,191893,2.537872668622618
2.054147481918335,4904,191893,2.555590876165363
2.142207384109497,4939,191893,2.5738302074593653
2.2342498302459717,4977,191893,2.5936329100071394
2.3354153633117676,5011,191893,2.611351117549885
2.4358949661254883,5041,191893,2.626984830087601
2.502082586288452,5069,191893,2.641576295122803
2.593235731124878,5106,191893,2.6608578739193196
2.68798565864563,5140,191893,2.6785760814620647
2.78273868560791,5173,191893,2.6957731652535526
2.8679401874542236,5203,191893,2.711406877791269
2.9459080696105957,5244,191893,2.7327729515928145
3.040569543838501,5265,191893,2.743716550369216
3.098644256591797,5297,191893,2.760392510409447
3.191200017929077,5320,191893,2.772378356688363
3.2511510848999023,5345,191893,2.785406450469793
3.336808919906616,5375,191893,2.8010401630075092
3.3996620178222656,5415,191893,2.8218851130577978
3.509857177734375,5440,191893,2.834913206839228
3.5692741870880127,5467,191893,2.848983548123173
3.6427905559539795,5496,191893,2.864096136909632
3.7195191383361816,5545,191893,2.8896312007212352
3.8401458263397217,5575,191893,2.9052649132589514
3.9035181999206543,5616,191893,2.9266309870604976
4.013648986816406,5657,191893,2.947997060862043
4.10763692855835,5694,191893,2.9672786396585598
4.204809665679932,5728,191893,2.984996847201305
4.296735763549805,5751,191893,2.9969826934802204
4.358289003372192,5774,191893,3.008968539759137
4.417551517486572,5796,191893,3.020433262286795
4.475046157836914,5831,191893,3.0386725935807974
4.577916860580444,5874,191893,3.0610809148848577
4.675572633743286,5893,191893,3.0709822661587447
4.737421989440918,5926,191893,3.0881793499502326
4.83606481552124,5955,191893,3.103291938736692
4.910471439361572,6001,191893,3.127263631294523
5.033654451370239,6033,191893,3.1439395913347545
5.105820178985596,6058,191893,3.1569676851161845
5.178348064422607,6093,191893,3.1752070164101873
5.266947984695435,6128,191893,3.1934463477041897
5.36391019821167,6150,191893,3.204911070231848
5.422870874404907,6174,191893,3.217418040262021
5.482620000839233,6207,191893,3.234615124053509
5.570544242858887,6242,191893,3.2528544553475114
5.660219192504883,6275,191893,3.2700515391389997
5.742160081863403,6311,191893,3.288811994184259
5.818830490112305,6334,191893,3.3007978404631744
5.877459764480591,6371,191893,3.3200794192596916
5.975189208984375,6403,191893,3.3367553792999223
6.06256628036499,6449,191893,3.3607270718577538
6.182865381240845,6488,191893,3.381050898156785
6.271032810211182,6522,191893,3.3987691056995306
6.373154640197754,6549,191893,3.4128394469834755
6.431887149810791,6590,191893,3.4342055207850204
6.539886236190796,6632,191893,3.4560927183378234
6.637333154678345,6666,191893,3.473810925880569
6.728523254394531,6689,191893,3.485796772159485
6.789503574371338,6707,191893,3.4951769996821147
6.850383758544922,6740,191893,3.5123740834736026
6.940824031829834,6773,191893,3.529571167265091
7.036293983459473,6808,191893,3.5478104985590933
7.146341323852539,6845,191893,3.5670920773556096
7.245103120803833,6873,191893,3.5816835423908113
7.3063414096832275,6900,191893,3.5957538836747562
7.3885064125061035,6940,191893,3.6165988337250448
7.498172044754028,6966,191893,3.6301480512577324
7.568869590759277,6995,191893,3.6452606400441914
7.641906023025513,7019,191893,3.6577676100743646
7.699426889419556,7041,191893,3.669232332602023
7.759471654891968,7075,191893,3.6869505401447684
7.85060977935791,7120,191893,3.7104011089513422
7.952141284942627,7142,191893,3.7218658314790014
8.011717081069946,7178,191893,3.740626286524261
8.10651159286499,7199,191893,3.7515698853006625
8.165764331817627,7234,191893,3.769809216594665
8.253040552139282,7256,191893,3.781273939122323
8.31542158126831,7298,191893,3.803161136675126
8.423619747161865,7328,191893,3.8187948492128427
8.509491443634033,7363,191893,3.837034180506845
8.602562189102173,7395,191893,3.8537101405470757
8.697506189346313,7417,191893,3.8651748630747345
8.756768941879272,7456,191893,3.8854986893737653
8.845796823501587,7488,191893,3.902174649413996
8.926494359970093,7527,191893,3.9224984757130272
9.02867078781128,7554,191893,3.936568816996972
9.102444171905518,7597,191893,3.958977138301032
9.20230507850647,7622,191893,3.972005232082463
9.264219284057617,7657,191893,3.990244563376465
9.357656002044678,7685,191893,4.004836028411667
9.429484367370605,7720,191893,4.023075359705669
9.517174243927002,7746,191893,4.036624577238356
9.584233522415161,7780,191893,4.054342784781102
9.66567850112915,7821,191893,4.075708858582647
9.766946792602539,7841,191893,4.086131333607792
9.826127767562866,7883,191893,4.108018531160595
9.929617881774902,7927,191893,4.130947976215912
10.03176212310791,7965,191893,4.150750678763686
10.132690191268921,7979,191893,4.158046411281287
10.190078496932983,8006,191893,4.172116752565231
10.268195152282715,8045,191893,4.192440578864263
10.367039680480957,8082,191893,4.21172215766078
10.462587356567383,8110,191893,4.226313622695982
10.542604684829712,8148,191893,4.246116325243755
10.627552270889282,8169,191893,4.257059924020156
10.687591791152954,8200,191893,4.273214760309131
10.765877485275269,8242,191893,4.295101957861934
10.880078554153442,8272,191893,4.31073567039965
10.95637822151184,8310,191893,4.330538372947424
11.056379556655884,8333,191893,4.342524219226339
11.117556810379028,8360,191893,4.356594560510285
11.18892240524292,8384,191893,4.3691015305404575
11.250017881393433,8412,191893,4.383692995575659
11.341859579086304,8462,191893,4.40974918313852
11.46394395828247,8491,191893,4.424861771924979
11.535882472991943,8521,191893,4.440495484462695
11.61216402053833,8561,191893,4.461340434512984
11.71750521659851,8601,191893,4.482185384563272
11.823522090911865,8637,191893,4.500945839608532
11.903820276260376,8669,191893,4.517621799648762
12.003807306289673,8704,191893,4.535861130942765
12.110690355300903,8736,191893,4.552537090982995
12.199143409729004,8774,191893,4.5723397935307695
12.301072120666504,8812,191893,4.592142496078544
12.402001857757568,8839,191893,4.606212837362488
12.475152969360352,8872,191893,4.623409921153977
12.561030864715576,8896,191893,4.6359168911841495
12.628614902496338,8926,191893,4.651550603721866
12.702500820159912,8949,191893,4.663536450000782
12.763677835464478,8972,191893,4.675522296279698
12.82360053062439,9002,191893,4.691156008817414
12.909539222717285,9028,191893,4.704705226350101
12.979089260101318,9061,191893,4.72190231014159
13.064588069915771,9095,191893,4.739620517684334
13.160058975219727,9112,191893,4.748479621455707
13.217840433120728,9148,191893,4.767240076500967
13.304008960723877,9175,191893,4.781310417784911
13.381111860275269,9217,191893,4.803197615337714
13.488725662231445,9246,191893,4.818310204124173
13.573850631713867,9267,191893,4.829253802900575
