request_num,ttft,tpot,itl
1,0.07303833961486816,0.027646105289459228,0.02837648868560791
2,0.031597137451171875,0.0276008415222168,0.027916812896728517
3,0.03166007995605469,0.027556848526000977,0.027873449325561524
4,0.03143930435180664,0.027547945976257326,0.02786233901977539
5,12.255088567733765,0.02758919954299927,0.15014008522033692
6,17.84326982498169,0.027607645988464356,0.20604034423828124
7,22.41884207725525,0.02763989448547363,0.2518283152580261
8,24.67038106918335,0.02764401912689209,0.2743478298187256
9,26.17370867729187,0.02766664981842041,0.2894037365913391
10,16.746176958084106,0.027677364349365234,0.1951391339302063
