timestamp,memory_used_mb_cpu,memory_total_mb_cpu,utilization_pct_cpu
2.974592924118042,4660,191893,2.4284366808586038
3.1992437839508057,4678,191893,2.4378169083812335
3.3040082454681396,4686,191893,2.441985898391291
3.3978116512298584,4712,191893,2.455535115923978
3.514146566390991,4721,191893,2.4602252296852933
3.5583555698394775,4736,191893,2.4680420859541514
3.6205925941467285,4754,191893,2.477422313476781
3.6713945865631104,4779,191893,2.4904504072582117
3.729327917098999,4794,191893,2.4982672635270697
3.800955295562744,4818,191893,2.510774233557243
3.8687431812286377,4859,191893,2.5321403073587887
4.147726535797119,4905,191893,2.55611199991662
4.268138647079468,4938,191893,2.573309083708108
4.347982406616211,4945,191893,2.5769569499669087
4.444486141204834,4978,191893,2.5941540337583966
4.500279188156128,4999,191893,2.605097632534798
4.559687614440918,5030,191893,2.6212524688237715
4.618717193603516,5065,191893,2.639491800117774
4.689700126647949,5092,191893,2.6535621414017188
4.758593559265137,5119,191893,2.667632482685663
4.815753221511841,5144,191893,2.6806605764670937
4.884785890579224,5187,191893,2.703068897771154
4.9930102825164795,5211,191893,2.715575867801327
5.049818992614746,5238,191893,2.7296462090852716
5.112151861190796,5274,191893,2.748406664130531
5.208465814590454,5305,191893,2.7645615004195045
5.288518667221069,5342,191893,2.7838430792160214
5.385122299194336,5372,191893,2.7994767917537375
5.4587836265563965,5395,191893,2.811462638032654
5.518920183181763,5429,191893,2.8291808455753986
5.606013536453247,5462,191893,2.846377929366887
5.682873487472534,5460,191893,2.8453356818643725
5.756188631057739,5502,191893,2.8672228794171755
5.870845317840576,5527,191893,2.8802509731986055
5.9351723194122314,5550,191893,2.8922368194775214
6.008014917373657,5579,191893,2.9073494082639804
6.1111156940460205,5608,191893,2.9224619970504397
6.172394752502441,5649,191893,2.943828070851985
6.289006233215332,5674,191893,2.9568561646334155
6.3475987911224365,5703,191893,2.9719687534198744
6.421482801437378,5721,191893,2.9813489809425042
6.47852087020874,5741,191893,2.991771455967649
6.5359485149383545,5772,191893,3.007926292256622
6.633107900619507,5789,191893,3.016785396027995
6.689183712005615,5823,191893,3.03450360357074
6.794724464416504,5855,191893,3.0511795636109706
6.886670827865601,5878,191893,3.0631654098898866
6.9455726146698,5916,191893,3.0829681124376607
7.035998344421387,5959,191893,3.1053764337417205
7.1568443775177,5987,191893,3.1199678987769226
