timestamp,memory_used_mb_cpu,memory_total_mb_cpu,utilization_pct_cpu
0.30263400077819824,4453,191893,2.320564064348361
0.4163777828216553,4477,191893,2.3330710343785337
0.514561653137207,4550,191893,2.3711130682203105
0.6521182060241699,4571,191893,2.3820566669967116
0.7683813571929932,4591,191893,2.392479142021856
0.8670976161956787,4603,191893,2.3987326270369422
0.9829299449920654,4612,191893,2.4034227407982574
1.0805714130401611,4620,191893,2.4075917308083152
1.1792809963226318,4627,191893,2.4112395970671154
1.2374663352966309,4642,191893,2.4190564533359735
1.3803279399871826,4647,191893,2.4216620720922597
1.4795057773590088,4656,191893,2.4263521858535744
1.5789599418640137,4661,191893,2.4289578046098605
1.6386702060699463,4671,191893,2.434169042122433
1.7354652881622314,4673,191893,2.4352112896249474
1.7920172214508057,4680,191893,2.4388591558837476
1.9301979541778564,4693,191893,2.445633764650091
2.0308034420013428,4694,191893,2.446154888401349
2.0986320972442627,4694,191893,2.446154888401349
2.157801866531372,4696,191893,2.447197135903863
2.2537176609039307,4720,191893,2.459704105934036
2.4389350414276123,4781,191893,2.4914926547607257
2.5408668518066406,4781,191893,2.4914926547607257
2.646252393722534,4826,191893,2.5149432235673004
2.7462050914764404,4899,191893,2.5529852574090772
2.84086537361145,4973,191893,2.5915484150021104
2.9486804008483887,5043,191893,2.6280270775901156
3.0497827529907227,5092,191893,2.6535621414017188
3.115363597869873,5157,191893,2.6874351852334373
3.1993746757507324,5231,191893,2.725998342826471
3.2977795600891113,5301,191893,2.7624770054144756
3.3891355991363525,5355,191893,2.7906176879823654
3.457216262817383,5411,191893,2.8198006180527693
3.5344250202178955,5487,191893,2.859406023148317
3.6294994354248047,5538,191893,2.8859833344624346
3.712172508239746,5592,191893,2.9141240170303244
3.7822792530059814,5664,191893,2.9516449271208436
3.8842408657073975,5731,191893,2.9865602184550766
3.9713072776794434,5776,191893,3.0100107872616513
4.028772354125977,5831,191893,3.0386725935807974
4.101410150527954,5879,191893,3.0636865336411434
4.160019636154175,5944,191893,3.0975595774728624
4.250114917755127,6000,191893,3.126742507543266
4.320842742919922,6066,191893,3.1611366751262424
4.406505107879639,6119,191893,3.1887562339428746
