timestamp,memory_used_mb_cpu,memory_total_mb_cpu,utilization_pct_cpu
0.5628118515014648,2624,15514,16.91375531777749
0.7321250438690186,2650,15514,17.081345881139615
0.8315920829772949,2650,15514,17.081345881139615
0.892805814743042,2662,15514,17.158695371922132
0.9563641548156738,2661,15514,17.15224958102359
1.0175161361694336,2659,15514,17.139357999226505
1.076420545578003,2661,15514,17.15224958102359
1.133819818496704,2663,15514,17.165141162820678
1.1918823719024658,2679,15514,17.268273817197368
1.2547612190246582,2717,15514,17.513213871342014
1.3163659572601318,2726,15514,17.571225989428903
1.379060983657837,2738,15514,17.648575480211424
1.4401202201843262,2745,15514,17.693696016501224
1.5011403560638428,2756,15514,17.764599716385202
1.5624606609344482,2765,15514,17.82261183447209
1.6256484985351562,2773,15514,17.87417816166044
1.6868579387664795,2783,15514,17.93863607064587
1.7483515739440918,2793,15514,18.003093979631302
1.8080346584320068,2798,15514,18.035322934124018
1.8686084747314453,2810,15514,18.11267242490654
1.9309237003326416,2818,15514,18.16423875209488
1.9933264255523682,2829,15514,18.23514245197886
2.05316162109375,2853,15514,18.389841433543896
2.1155693531036377,2978,15514,19.1955652958618
2.176626682281494,2858,15514,18.422070388036612
2.2368111610412598,2870,15514,18.499419878819133
2.2948880195617676,2880,15514,18.563877787804564
2.355833053588867,2887,15514,18.608998324094365
2.4211277961730957,2896,15514,18.667010442181255
2.4859917163848877,2909,15514,18.750805723862317
2.5473923683166504,2919,15514,18.81526363284775
2.6130332946777344,2928,15514,18.87327575093464
2.6808178424835205,2940,15514,18.95062524171716
2.746180295944214,2945,15514,18.982854196209875
2.8092381954193115,2956,15514,19.053757896093853
2.873260498046875,2964,15514,19.105324223282196
2.9369990825653076,2975,15514,19.176227923166174
3.0017764568328857,2985,15514,19.240685832151605
3.0706233978271484,2993,15514,19.292252159339952
3.138279676437378,3005,15514,19.36960165012247
3.2013814449310303,3016,15514,19.440505350006447
3.270235061645508,3023,15514,19.485625886296248
3.3368072509765625,3036,15514,19.56942116797731
3.4045088291168213,3044,15514,19.620987495165657
3.4698612689971924,3056,15514,19.698336985948174
3.5306060314178467,3068,15514,19.775686476730694
3.5899994373321533,3077,15514,19.833698594817584
3.649012804031372,3083,15514,19.872373340208842
3.707953929901123,3092,15514,19.93038545829573
3.7652788162231445,3102,15514,19.994843367281163
3.823845624923706,3109,15514,20.039963903570968
3.8821215629577637,3118,15514,20.097976021657857
3.94374418258667,3128,15514,20.16243393064329
4.004518032073975,3136,15514,20.214000257831636
4.064520835876465,3141,15514,20.24622921232435
4.125158786773682,3150,15514,20.30424133041124
4.1850574016571045,3192,15514,20.574964548150056
4.24645209312439,3168,15514,20.42026556658502
4.307807445526123,3178,15514,20.48472347557045
4.37061882019043,3189,15514,20.555627175454426
4.434808015823364,3198,15514,20.613639293541315
4.498060703277588,3207,15514,20.671651411628204
4.561366558074951,3218,15514,20.742555111512182
4.6241936683654785,3226,15514,20.79412143870053
4.688021898269653,3238,15514,20.871470929483046
4.751083135604858,3248,15514,20.935928838468477
4.813985586166382,3256,15514,20.987495165656824
4.880718946456909,3268,15514,21.064844656439345
4.9523937702178955,3277,15514,21.122856774526234
5.0212883949279785,3289,15514,21.200206265308754
5.0926220417022705,3297,15514,21.2517725924971
5.163762331008911,3304,15514,21.296893128786902
5.232738018035889,3313,15514,21.35490524687379
5.302456617355347,3324,15514,21.42580894675777
5.3687684535980225,3329,15514,21.458037901250485
5.432719945907593,3342,15514,21.541833182931548
5.497282266616821,3352,15514,21.60629109191698
5.560019493103027,3361,15514,21.66430321000387
5.623399496078491,3370,15514,21.722315328090758
5.684685945510864,3376,15514,21.760990073482017
5.744309663772583,3386,15514,21.82544798246745
5.805057048797607,3393,15514,21.870568518757253
5.865288496017456,3401,15514,21.9221348459456
5.924578905105591,3409,15514,21.973701173133943
5.984534025192261,3421,15514,22.051050663916463
6.0435075759887695,3429,15514,22.10261699110481
6.1030073165893555,3438,15514,22.1606291091917
6.163548231124878,3445,15514,22.2057496454815
6.2246832847595215,3455,15514,22.270207554466932
6.284366846084595,3479,15514,22.424906536031973
6.34700345993042,3601,15514,23.211293025654246
6.406887769699097,3484,15514,22.45713549052469
6.465771675109863,3488,15514,22.482918654118862
6.526822090148926,3499,15514,22.553822354002836
6.5882673263549805,3506,15514,22.59894289029264
6.65000057220459,3514,15514,22.650509217480984
6.710830450057983,3521,15514,22.69562975377079
6.771101713180542,3531,15514,22.76008766275622
6.832165002822876,3539,15514,22.811653989944567
6.891866683959961,3548,15514,22.869666108031456
6.949293613433838,3556,15514,22.921232435219803
7.009164571762085,3568,15514,22.99858192600232
7.068765878677368,3577,15514,23.05659404408921
7.128718852996826,3589,15514,23.13394353487173
7.1896772384643555,3593,15514,23.159726698465903
7.248348236083984,3603,15514,23.224184607451335
7.3069212436676025,3612,15514,23.282196725538224
7.3701395988464355,3621,15514,23.340208843625113
7.436551809310913,3631,15514,23.404666752610545
7.50030517578125,3639,15514,23.456233079798892
7.562086582183838,3655,15514,23.559365734175582
7.648501396179199,3665,15514,23.623823643161014
7.7101356983184814,3677,15514,23.701173133943534
7.778592348098755,3685,15514,23.75273946113188
7.848192930221558,3696,15514,23.823643161015855
7.9181809425354,3710,15514,23.91388423359546
7.981361150741577,3718,15514,23.965450560783808
8.049288988113403,3731,15514,24.04924584246487
8.12189507484436,3744,15514,24.133041124145933
8.194820880889893,3756,15514,24.21039061492845
8.266576051712036,3767,15514,24.281294314812428
8.333394289016724,3779,15514,24.358643805594944
8.399863243103027,3819,15514,24.616475441536675
8.468120574951172,3798,15514,24.48111383266727
8.532532691955566,3809,15514,24.552017532551243
8.595564603805542,3815,15514,24.5906922779425
8.657085180282593,3826,15514,24.66159597782648
8.71803617477417,3839,15514,24.74539125950754
8.779609203338623,3849,15514,24.809849168492974
8.839996576309204,3857,15514,24.861415495681317
8.900395393371582,3869,15514,24.938764986463838
8.97203278541565,3882,15514,25.0225602681449
9.032426357269287,3886,15514,25.048343431739074
9.101288557052612,3891,15514,25.080572386231793
9.186542272567749,3905,15514,25.1708134588114
